id,route_id,route_name,county,pickup_day,pickup_duration_min,num_stops,place_pickup_times
110,R037,Route 37,Dublin,Monday,97,20,"[{""place"": ""Coolock"", ""pickup_time"": ""09:15""}, {""place"": ""Temple Bar"", ""pickup_time"": ""09:20""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""09:27""}, {""place"": ""Kilmainham"", ""pickup_time"": ""09:37""}, {""place"": ""Trinity College"", ""pickup_time"": ""09:45""}, {""place"": ""Portobello"", ""pickup_time"": ""09:55""}, {""place"": ""St. Stephen's Green"", ""pickup_time"": ""10:03""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""10:14""}, {""place"": ""Raheny"", ""pickup_time"": ""10:24""}, {""place"": ""Sandyford"", ""pickup_time"": ""10:34""}, {""place"": ""Finglas"", ""pickup_time"": ""10:40""}, {""place"": ""Phibsborough"", ""pickup_time"": ""10:45""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""10:50""}, {""place"": ""D\u00fan Laoghaire"", ""pickup_time"": ""11:03""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""11:09""}, {""place"": ""Merrion Square"", ""pickup_time"": ""11:23""}, {""place"": ""Grafton Street"", ""pickup_time"": ""11:31""}, {""place"": ""Blackrock"", ""pickup_time"": ""11:38""}, {""place"": ""Ballsbridge"", ""pickup_time"": ""11:52""}, {""place"": ""Clontarf"", ""pickup_time"": ""11:59""}]"
111,R037,Route 37,Dublin,Wednesday,82,20,"[{""place"": ""Coolock"", ""pickup_time"": ""09:15""}, {""place"": ""Temple Bar"", ""pickup_time"": ""09:29""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""09:44""}, {""place"": ""Kilmainham"", ""pickup_time"": ""09:49""}, {""place"": ""Trinity College"", ""pickup_time"": ""10:00""}, {""place"": ""Portobello"", ""pickup_time"": ""10:13""}, {""place"": ""St. Stephen's Green"", ""pickup_time"": ""10:23""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""10:34""}, {""place"": ""Raheny"", ""pickup_time"": ""10:48""}, {""place"": ""Sandyford"", ""pickup_time"": ""10:57""}, {""place"": ""Finglas"", ""pickup_time"": ""11:06""}, {""place"": ""Phibsborough"", ""pickup_time"": ""11:17""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""11:30""}, {""place"": ""D\u00fan Laoghaire"", ""pickup_time"": ""11:39""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""11:50""}, {""place"": ""Merrion Square"", ""pickup_time"": ""12:03""}, {""place"": ""Grafton Street"", ""pickup_time"": ""12:14""}, {""place"": ""Blackrock"", ""pickup_time"": ""12:19""}, {""place"": ""Ballsbridge"", ""pickup_time"": ""12:33""}, {""place"": ""Clontarf"", ""pickup_time"": ""12:39""}]"
112,R038,Route 38,Dublin,Tuesday,98,15,"[{""place"": ""Portobello"", ""pickup_time"": ""12:45""}, {""place"": ""Rathmines"", ""pickup_time"": ""12:56""}, {""place"": ""Merrion Square"", ""pickup_time"": ""13:03""}, {""place"": ""Drumcondra"", ""pickup_time"": ""13:14""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""13:20""}, {""place"": ""Howth"", ""pickup_time"": ""13:28""}, {""place"": ""D\u00fan Laoghaire"", ""pickup_time"": ""13:41""}, {""place"": ""Coolock"", ""pickup_time"": ""13:46""}, {""place"": ""Stoneybatter"", ""pickup_time"": ""13:56""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""14:11""}, {""place"": ""Sandyford"", ""pickup_time"": ""14:26""}, {""place"": ""Kilmainham"", ""pickup_time"": ""14:39""}, {""place"": ""Temple Bar"", ""pickup_time"": ""14:52""}, {""place"": ""Trinity College"", ""pickup_time"": ""15:07""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""15:20""}]"
113,R038,Route 38,Dublin,Saturday,119,15,"[{""place"": ""Portobello"", ""pickup_time"": ""12:45""}, {""place"": ""Rathmines"", ""pickup_time"": ""12:55""}, {""place"": ""Merrion Square"", ""pickup_time"": ""13:09""}, {""place"": ""Drumcondra"", ""pickup_time"": ""13:24""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""13:29""}, {""place"": ""Howth"", ""pickup_time"": ""13:43""}, {""place"": ""D\u00fan Laoghaire"", ""pickup_time"": ""13:56""}, {""place"": ""Coolock"", ""pickup_time"": ""14:04""}, {""place"": ""Stoneybatter"", ""pickup_time"": ""14:18""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""14:24""}, {""place"": ""Sandyford"", ""pickup_time"": ""14:34""}, {""place"": ""Kilmainham"", ""pickup_time"": ""14:48""}, {""place"": ""Temple Bar"", ""pickup_time"": ""14:53""}, {""place"": ""Trinity College"", ""pickup_time"": ""15:05""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""15:15""}]"
114,R038,Route 38,Dublin,Monday,84,15,"[{""place"": ""Portobello"", ""pickup_time"": ""12:45""}, {""place"": ""Rathmines"", ""pickup_time"": ""12:59""}, {""place"": ""Merrion Square"", ""pickup_time"": ""13:08""}, {""place"": ""Drumcondra"", ""pickup_time"": ""13:18""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""13:24""}, {""place"": ""Howth"", ""pickup_time"": ""13:35""}, {""place"": ""D\u00fan Laoghaire"", ""pickup_time"": ""13:43""}, {""place"": ""Coolock"", ""pickup_time"": ""13:52""}, {""place"": ""Stoneybatter"", ""pickup_time"": ""14:04""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""14:13""}, {""place"": ""Sandyford"", ""pickup_time"": ""14:26""}, {""place"": ""Kilmainham"", ""pickup_time"": ""14:41""}, {""place"": ""Temple Bar"", ""pickup_time"": ""14:54""}, {""place"": ""Trinity College"", ""pickup_time"": ""15:03""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""15:08""}]"
115,R039,Route 39,Mayo,Monday,115,22,"[{""place"": ""Ballyfarnon"", ""pickup_time"": ""13:30""}, {""place"": ""Islandeady"", ""pickup_time"": ""13:36""}, {""place"": ""Louisburgh"", ""pickup_time"": ""13:41""}, {""place"": ""Newport"", ""pickup_time"": ""13:48""}, {""place"": ""Ballyglass"", ""pickup_time"": ""13:58""}, {""place"": ""Castlebar"", ""pickup_time"": ""14:11""}, {""place"": ""Ballyovey"", ""pickup_time"": ""14:18""}, {""place"": ""Achill Island"", ""pickup_time"": ""14:24""}, {""place"": ""Ballycroy"", ""pickup_time"": ""14:37""}, {""place"": ""Ballintubber"", ""pickup_time"": ""14:49""}, {""place"": ""Ballina"", ""pickup_time"": ""14:58""}, {""place"": ""Belderrig"", ""pickup_time"": ""15:05""}, {""place"": ""Ballycastle"", ""pickup_time"": ""15:13""}, {""place"": ""Belmullet"", ""pickup_time"": ""15:27""}, {""place"": ""Westport"", ""pickup_time"": ""15:35""}, {""place"": ""Ballinrobe"", ""pickup_time"": ""15:40""}, {""place"": ""Aughavas"", ""pickup_time"": ""15:45""}, {""place"": ""Foxford"", ""pickup_time"": ""16:00""}, {""place"": ""Lecanvey"", ""pickup_time"": ""16:11""}, {""place"": ""Kiltimagh"", ""pickup_time"": ""16:23""}, {""place"": ""Claremorris"", ""pickup_time"": ""16:28""}, {""place"": ""Mulranny"", ""pickup_time"": ""16:34""}]"
116,R039,Route 39,Mayo,Sunday,82,22,"[{""place"": ""Ballyfarnon"", ""pickup_time"": ""13:30""}, {""place"": ""Islandeady"", ""pickup_time"": ""13:42""}, {""place"": ""Louisburgh"", ""pickup_time"": ""13:53""}, {""place"": ""Newport"", ""pickup_time"": ""14:07""}, {""place"": ""Ballyglass"", ""pickup_time"": ""14:13""}, {""place"": ""Castlebar"", ""pickup_time"": ""14:26""}, {""place"": ""Ballyovey"", ""pickup_time"": ""14:38""}, {""place"": ""Achill Island"", ""pickup_time"": ""14:48""}, {""place"": ""Ballycroy"", ""pickup_time"": ""14:57""}, {""place"": ""Ballintubber"", ""pickup_time"": ""15:10""}, {""place"": ""Ballina"", ""pickup_time"": ""15:19""}, {""place"": ""Belderrig"", ""pickup_time"": ""15:28""}, {""place"": ""Ballycastle"", ""pickup_time"": ""15:38""}, {""place"": ""Belmullet"", ""pickup_time"": ""15:51""}, {""place"": ""Westport"", ""pickup_time"": ""15:57""}, {""place"": ""Ballinrobe"", ""pickup_time"": ""16:09""}, {""place"": ""Aughavas"", ""pickup_time"": ""16:21""}, {""place"": ""Foxford"", ""pickup_time"": ""16:36""}, {""place"": ""Lecanvey"", ""pickup_time"": ""16:49""}, {""place"": ""Kiltimagh"", ""pickup_time"": ""16:59""}, {""place"": ""Claremorris"", ""pickup_time"": ""17:07""}, {""place"": ""Mulranny"", ""pickup_time"": ""17:18""}]"
117,R040,Route 40,Wexford,Wednesday,117,19,"[{""place"": ""Gorey Village"", ""pickup_time"": ""11:00""}, {""place"": ""Taghmon"", ""pickup_time"": ""11:07""}, {""place"": ""Rosslare"", ""pickup_time"": ""11:14""}, {""place"": ""Ballinure"", ""pickup_time"": ""11:29""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""11:35""}, {""place"": ""Oulart"", ""pickup_time"": ""11:47""}, {""place"": ""Clonard"", ""pickup_time"": ""11:56""}, {""place"": ""Wexford Town"", ""pickup_time"": ""12:04""}, {""place"": ""Gorey"", ""pickup_time"": ""12:19""}, {""place"": ""Ballycullane"", ""pickup_time"": ""12:30""}, {""place"": ""Kilmore"", ""pickup_time"": ""12:35""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""12:47""}, {""place"": ""New Ross"", ""pickup_time"": ""13:00""}, {""place"": ""Seaview"", ""pickup_time"": ""13:12""}, {""place"": ""Courtown"", ""pickup_time"": ""13:18""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""13:24""}, {""place"": ""Dunbrody"", ""pickup_time"": ""13:33""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""13:43""}, {""place"": ""Johnstown"", ""pickup_time"": ""13:52""}]"
118,R040,Route 40,Wexford,Sunday,35,19,"[{""place"": ""Gorey Village"", ""pickup_time"": ""11:00""}, {""place"": ""Taghmon"", ""pickup_time"": ""11:15""}, {""place"": ""Rosslare"", ""pickup_time"": ""11:27""}, {""place"": ""Ballinure"", ""pickup_time"": ""11:38""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""11:46""}, {""place"": ""Oulart"", ""pickup_time"": ""11:52""}, {""place"": ""Clonard"", ""pickup_time"": ""12:06""}, {""place"": ""Wexford Town"", ""pickup_time"": ""12:14""}, {""place"": ""Gorey"", ""pickup_time"": ""12:23""}, {""place"": ""Ballycullane"", ""pickup_time"": ""12:36""}, {""place"": ""Kilmore"", ""pickup_time"": ""12:51""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""13:06""}, {""place"": ""New Ross"", ""pickup_time"": ""13:15""}, {""place"": ""Seaview"", ""pickup_time"": ""13:21""}, {""place"": ""Courtown"", ""pickup_time"": ""13:36""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""13:43""}, {""place"": ""Dunbrody"", ""pickup_time"": ""13:57""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""14:08""}, {""place"": ""Johnstown"", ""pickup_time"": ""14:16""}]"
119,R040,Route 40,Wexford,Saturday,86,19,"[{""place"": ""Gorey Village"", ""pickup_time"": ""11:00""}, {""place"": ""Taghmon"", ""pickup_time"": ""11:12""}, {""place"": ""Rosslare"", ""pickup_time"": ""11:22""}, {""place"": ""Ballinure"", ""pickup_time"": ""11:37""}, {""place"": ""Ballycarbery"", ""pickup_time"": ""11:44""}, {""place"": ""Oulart"", ""pickup_time"": ""11:50""}, {""place"": ""Clonard"", ""pickup_time"": ""12:04""}, {""place"": ""Wexford Town"", ""pickup_time"": ""12:12""}, {""place"": ""Gorey"", ""pickup_time"": ""12:27""}, {""place"": ""Ballycullane"", ""pickup_time"": ""12:34""}, {""place"": ""Kilmore"", ""pickup_time"": ""12:45""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""12:50""}, {""place"": ""New Ross"", ""pickup_time"": ""13:03""}, {""place"": ""Seaview"", ""pickup_time"": ""13:17""}, {""place"": ""Courtown"", ""pickup_time"": ""13:32""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""13:41""}, {""place"": ""Dunbrody"", ""pickup_time"": ""13:55""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""14:00""}, {""place"": ""Johnstown"", ""pickup_time"": ""14:06""}]"
120,R041,Route 41,Waterford,Monday,116,22,"[{""place"": ""Tramore"", ""pickup_time"": ""16:15""}, {""place"": ""Clonroche"", ""pickup_time"": ""16:22""}, {""place"": ""The Quays"", ""pickup_time"": ""16:35""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""16:41""}, {""place"": ""Ballybricken"", ""pickup_time"": ""16:46""}, {""place"": ""Campile"", ""pickup_time"": ""16:59""}, {""place"": ""Cappoquin"", ""pickup_time"": ""17:10""}, {""place"": ""Tallow"", ""pickup_time"": ""17:19""}, {""place"": ""Ballygunner"", ""pickup_time"": ""17:28""}, {""place"": ""Annestown"", ""pickup_time"": ""17:42""}, {""place"": ""Ballycullane"", ""pickup_time"": ""17:56""}, {""place"": ""Lismore"", ""pickup_time"": ""18:08""}, {""place"": ""Glanworth"", ""pickup_time"": ""18:15""}, {""place"": ""Dungarvan"", ""pickup_time"": ""18:26""}, {""place"": ""Rathgormack"", ""pickup_time"": ""18:40""}, {""place"": ""Newtown"", ""pickup_time"": ""18:47""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""19:02""}, {""place"": ""Ferrybank"", ""pickup_time"": ""19:10""}, {""place"": ""Dunmore East"", ""pickup_time"": ""19:25""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""19:39""}, {""place"": ""Waterford Port"", ""pickup_time"": ""19:54""}, {""place"": ""Ardmore"", ""pickup_time"": ""20:00""}]"
121,R041,Route 41,Waterford,Thursday,70,22,"[{""place"": ""Tramore"", ""pickup_time"": ""16:15""}, {""place"": ""Clonroche"", ""pickup_time"": ""16:23""}, {""place"": ""The Quays"", ""pickup_time"": ""16:33""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""16:44""}, {""place"": ""Ballybricken"", ""pickup_time"": ""16:53""}, {""place"": ""Campile"", ""pickup_time"": ""16:58""}, {""place"": ""Cappoquin"", ""pickup_time"": ""17:07""}, {""place"": ""Tallow"", ""pickup_time"": ""17:17""}, {""place"": ""Ballygunner"", ""pickup_time"": ""17:26""}, {""place"": ""Annestown"", ""pickup_time"": ""17:36""}, {""place"": ""Ballycullane"", ""pickup_time"": ""17:43""}, {""place"": ""Lismore"", ""pickup_time"": ""17:52""}, {""place"": ""Glanworth"", ""pickup_time"": ""17:59""}, {""place"": ""Dungarvan"", ""pickup_time"": ""18:08""}, {""place"": ""Rathgormack"", ""pickup_time"": ""18:22""}, {""place"": ""Newtown"", ""pickup_time"": ""18:34""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""18:44""}, {""place"": ""Ferrybank"", ""pickup_time"": ""18:55""}, {""place"": ""Dunmore East"", ""pickup_time"": ""19:06""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""19:16""}, {""place"": ""Waterford Port"", ""pickup_time"": ""19:22""}, {""place"": ""Ardmore"", ""pickup_time"": ""19:37""}]"
122,R041,Route 41,Waterford,Tuesday,37,22,"[{""place"": ""Tramore"", ""pickup_time"": ""16:15""}, {""place"": ""Clonroche"", ""pickup_time"": ""16:25""}, {""place"": ""The Quays"", ""pickup_time"": ""16:36""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""16:47""}, {""place"": ""Ballybricken"", ""pickup_time"": ""16:59""}, {""place"": ""Campile"", ""pickup_time"": ""17:13""}, {""place"": ""Cappoquin"", ""pickup_time"": ""17:25""}, {""place"": ""Tallow"", ""pickup_time"": ""17:31""}, {""place"": ""Ballygunner"", ""pickup_time"": ""17:44""}, {""place"": ""Annestown"", ""pickup_time"": ""17:56""}, {""place"": ""Ballycullane"", ""pickup_time"": ""18:08""}, {""place"": ""Lismore"", ""pickup_time"": ""18:18""}, {""place"": ""Glanworth"", ""pickup_time"": ""18:30""}, {""place"": ""Dungarvan"", ""pickup_time"": ""18:41""}, {""place"": ""Rathgormack"", ""pickup_time"": ""18:50""}, {""place"": ""Newtown"", ""pickup_time"": ""18:58""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""19:06""}, {""place"": ""Ferrybank"", ""pickup_time"": ""19:13""}, {""place"": ""Dunmore East"", ""pickup_time"": ""19:20""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""19:33""}, {""place"": ""Waterford Port"", ""pickup_time"": ""19:44""}, {""place"": ""Ardmore"", ""pickup_time"": ""19:52""}]"
123,R042,Route 42,Donegal,Tuesday,76,19,"[{""place"": ""Termon"", ""pickup_time"": ""06:00""}, {""place"": ""Malin Head"", ""pickup_time"": ""06:07""}, {""place"": ""Stranorlar"", ""pickup_time"": ""06:16""}, {""place"": ""Glenties"", ""pickup_time"": ""06:21""}, {""place"": ""Ballyshannon"", ""pickup_time"": ""06:26""}, {""place"": ""Drumkeen"", ""pickup_time"": ""06:36""}, {""place"": ""Lifford"", ""pickup_time"": ""06:46""}, {""place"": ""Gweedore"", ""pickup_time"": ""06:59""}, {""place"": ""Letterkenny"", ""pickup_time"": ""07:13""}, {""place"": ""Burt"", ""pickup_time"": ""07:22""}, {""place"": ""Dunfanaghy"", ""pickup_time"": ""07:29""}, {""place"": ""Donegal Town"", ""pickup_time"": ""07:34""}, {""place"": ""Mountcharles"", ""pickup_time"": ""07:43""}, {""place"": ""Pettigo"", ""pickup_time"": ""07:51""}, {""place"": ""Rathmullan"", ""pickup_time"": ""08:04""}, {""place"": ""Buncrana"", ""pickup_time"": ""08:19""}, {""place"": ""Carndonagh"", ""pickup_time"": ""08:33""}, {""place"": ""Falcarragh"", ""pickup_time"": ""08:46""}, {""place"": ""Bundoran"", ""pickup_time"": ""08:53""}]"
124,R042,Route 42,Donegal,Monday,105,19,"[{""place"": ""Termon"", ""pickup_time"": ""06:00""}, {""place"": ""Malin Head"", ""pickup_time"": ""06:07""}, {""place"": ""Stranorlar"", ""pickup_time"": ""06:19""}, {""place"": ""Glenties"", ""pickup_time"": ""06:24""}, {""place"": ""Ballyshannon"", ""pickup_time"": ""06:37""}, {""place"": ""Drumkeen"", ""pickup_time"": ""06:46""}, {""place"": ""Lifford"", ""pickup_time"": ""07:01""}, {""place"": ""Gweedore"", ""pickup_time"": ""07:15""}, {""place"": ""Letterkenny"", ""pickup_time"": ""07:28""}, {""place"": ""Burt"", ""pickup_time"": ""07:37""}, {""place"": ""Dunfanaghy"", ""pickup_time"": ""07:48""}, {""place"": ""Donegal Town"", ""pickup_time"": ""08:00""}, {""place"": ""Mountcharles"", ""pickup_time"": ""08:15""}, {""place"": ""Pettigo"", ""pickup_time"": ""08:28""}, {""place"": ""Rathmullan"", ""pickup_time"": ""08:34""}, {""place"": ""Buncrana"", ""pickup_time"": ""08:44""}, {""place"": ""Carndonagh"", ""pickup_time"": ""08:57""}, {""place"": ""Falcarragh"", ""pickup_time"": ""09:02""}, {""place"": ""Bundoran"", ""pickup_time"": ""09:08""}]"
125,R043,Route 43,Waterford,Wednesday,74,20,"[{""place"": ""Ferrybank"", ""pickup_time"": ""06:00""}, {""place"": ""Dungarvan"", ""pickup_time"": ""06:08""}, {""place"": ""Rooske"", ""pickup_time"": ""06:18""}, {""place"": ""Ferns"", ""pickup_time"": ""06:33""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""06:39""}, {""place"": ""Newtown"", ""pickup_time"": ""06:44""}, {""place"": ""Lismore"", ""pickup_time"": ""06:54""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""07:08""}, {""place"": ""Tramore"", ""pickup_time"": ""07:14""}, {""place"": ""Glanworth"", ""pickup_time"": ""07:29""}, {""place"": ""The Quays"", ""pickup_time"": ""07:39""}, {""place"": ""Campile"", ""pickup_time"": ""07:44""}, {""place"": ""Annestown"", ""pickup_time"": ""07:57""}, {""place"": ""Ardmore"", ""pickup_time"": ""08:03""}, {""place"": ""Tallow"", ""pickup_time"": ""08:17""}, {""place"": ""Cappoquin"", ""pickup_time"": ""08:24""}, {""place"": ""Rathgormack"", ""pickup_time"": ""08:36""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""08:45""}, {""place"": ""Waterford Port"", ""pickup_time"": ""08:56""}, {""place"": ""Ballycullane"", ""pickup_time"": ""09:07""}]"
126,R043,Route 43,Waterford,Monday,54,20,"[{""place"": ""Ferrybank"", ""pickup_time"": ""06:00""}, {""place"": ""Dungarvan"", ""pickup_time"": ""06:14""}, {""place"": ""Rooske"", ""pickup_time"": ""06:27""}, {""place"": ""Ferns"", ""pickup_time"": ""06:41""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""06:56""}, {""place"": ""Newtown"", ""pickup_time"": ""07:11""}, {""place"": ""Lismore"", ""pickup_time"": ""07:23""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""07:30""}, {""place"": ""Tramore"", ""pickup_time"": ""07:44""}, {""place"": ""Glanworth"", ""pickup_time"": ""07:51""}, {""place"": ""The Quays"", ""pickup_time"": ""08:00""}, {""place"": ""Campile"", ""pickup_time"": ""08:11""}, {""place"": ""Annestown"", ""pickup_time"": ""08:18""}, {""place"": ""Ardmore"", ""pickup_time"": ""08:30""}, {""place"": ""Tallow"", ""pickup_time"": ""08:38""}, {""place"": ""Cappoquin"", ""pickup_time"": ""08:51""}, {""place"": ""Rathgormack"", ""pickup_time"": ""09:00""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""09:06""}, {""place"": ""Waterford Port"", ""pickup_time"": ""09:14""}, {""place"": ""Ballycullane"", ""pickup_time"": ""09:19""}]"
127,R043,Route 43,Waterford,Friday,100,20,"[{""place"": ""Ferrybank"", ""pickup_time"": ""06:00""}, {""place"": ""Dungarvan"", ""pickup_time"": ""06:07""}, {""place"": ""Rooske"", ""pickup_time"": ""06:12""}, {""place"": ""Ferns"", ""pickup_time"": ""06:20""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""06:26""}, {""place"": ""Newtown"", ""pickup_time"": ""06:35""}, {""place"": ""Lismore"", ""pickup_time"": ""06:49""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""07:04""}, {""place"": ""Tramore"", ""pickup_time"": ""07:18""}, {""place"": ""Glanworth"", ""pickup_time"": ""07:31""}, {""place"": ""The Quays"", ""pickup_time"": ""07:45""}, {""place"": ""Campile"", ""pickup_time"": ""07:52""}, {""place"": ""Annestown"", ""pickup_time"": ""08:06""}, {""place"": ""Ardmore"", ""pickup_time"": ""08:12""}, {""place"": ""Tallow"", ""pickup_time"": ""08:22""}, {""place"": ""Cappoquin"", ""pickup_time"": ""08:27""}, {""place"": ""Rathgormack"", ""pickup_time"": ""08:33""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""08:41""}, {""place"": ""Waterford Port"", ""pickup_time"": ""08:54""}, {""place"": ""Ballycullane"", ""pickup_time"": ""09:08""}]"
128,R043,Route 43,Waterford,Sunday,57,20,"[{""place"": ""Ferrybank"", ""pickup_time"": ""06:00""}, {""place"": ""Dungarvan"", ""pickup_time"": ""06:08""}, {""place"": ""Rooske"", ""pickup_time"": ""06:15""}, {""place"": ""Ferns"", ""pickup_time"": ""06:24""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""06:34""}, {""place"": ""Newtown"", ""pickup_time"": ""06:47""}, {""place"": ""Lismore"", ""pickup_time"": ""06:58""}, {""place"": ""Ballytruckle"", ""pickup_time"": ""07:11""}, {""place"": ""Tramore"", ""pickup_time"": ""07:24""}, {""place"": ""Glanworth"", ""pickup_time"": ""07:36""}, {""place"": ""The Quays"", ""pickup_time"": ""07:51""}, {""place"": ""Campile"", ""pickup_time"": ""08:05""}, {""place"": ""Annestown"", ""pickup_time"": ""08:10""}, {""place"": ""Ardmore"", ""pickup_time"": ""08:18""}, {""place"": ""Tallow"", ""pickup_time"": ""08:32""}, {""place"": ""Cappoquin"", ""pickup_time"": ""08:41""}, {""place"": ""Rathgormack"", ""pickup_time"": ""08:55""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""09:08""}, {""place"": ""Waterford Port"", ""pickup_time"": ""09:19""}, {""place"": ""Ballycullane"", ""pickup_time"": ""09:31""}]"
